id,observed_on,latitude,longitude
245977448,2024-10-04,51.643495,-4.8084966667
245977742,2024-10-04,5.9656264056,116.0145771627
245977744,2024-10-04,5.9656264056,116.0145771627
245986040,2024-09-14,-8.2953524,115.6125232
245991710,2024-10-03,16.4433603681,-85.8767437732
245994802,2024-07-20,-19.199266399,12.6232069555
245994902,2024-07-20,-19.2035262865,12.6254518542
246002382,2024-10-03,56.6303055556,-79.2571611111
246002565,2024-10-03,56.5750555556,-79.2452583333
246002989,2024-08-05,48.5260916667,-124.4479916667
246010042,2024-10-06,25.3173116667,55.3429566667
246012024,2023-09-05,41.0460548401,-8.6529083252
246017707,2023-07-01,27.6512283333,-82.74778
246018198,2024-10-06,-8.5092558997,-34.9996825997
246019993,2024-10-03,28.9188874979,-13.6650681052
246019997,2024-10-03,28.9188874979,-13.6650681052
246024187,2024-10-06,48.5297241211,-124.453453064
246025577,2024-10-06,51.6291112061,3.9137504224
246026507,2024-10-05,43.262032,5.290017
246026910,2024-10-01,-32.137124,115.744401
246029262,2024-09-05,1.4826133021,125.2394413948
246038729,2024-10-06,32.8580905799,-117.2615181028
246046129,2024-10-06,51.6456337908,-8.6660741642
246052119,2024-10-05,13.0708344,-59.5818867997
246054716,2024-10-06,19.102562172,-104.3510719848
246054886,2024-10-06,19.102658941,-104.3510422427
246060105,2024-10-02,47.543874256,-122.6378002103
246062186,2024-10-06,32.753495,-117.25312
246064398,2024-10-06,37.897975,-122.71118
246064805,2024-10-06,37.72136397,-122.50628404
246066054,2024-10-06,-53.7644383333,-70.9780116667
246066539,2024-05-31,-26.0561833333,32.6184111111
246074670,2024-05-31,-26.0561416667,32.618275
246077239,2024-10-06,34.0326465717,-118.6811981133
246078524,2024-10-06,40.62493,-73.264075
246081885,2024-05-31,-26.0562305556,32.6182972222
246084229,2024-07-13,-46.0459466644,-67.6040613279
246084472,2024-10-07,9.7496,118.7777033333
246087417,2024-10-06,34.1476194444,-119.2167972222
246090490,2024-10-06,-10.7199166667,142.4589638889
246098283,2024-10-06,37.6255500272,23.1574979628
246098286,2024-10-06,37.6255500272,23.1574979628
246098938,2024-09-24,72.5817472222,-55.4404555556
246099139,2024-10-06,33.5986166679,-117.8828107978
246104693,2024-10-06,-22.2977781417,166.4363222118
246106173,2024-09-20,33.7151704753,-118.3199291817
246106739,2024-10-06,49.4499739717,-123.2407573068
246106765,2024-10-06,49.4496914857,-123.2400331104
246106778,2024-10-06,49.4499739717,-123.2407573068
246106797,2024-10-06,49.4496914857,-123.2400331104
246106815,2024-10-06,49.4499739717,-123.2407573068
246107942,2024-10-06,33.5986467585,-117.8828084956
246112762,2024-10-07,-35.493363244,137.5616440635
246116205,2024-10-07,37.1900303135,26.8081262335
246117888,2024-10-05,22.36227048,114.2982110537
246117891,2024-10-05,22.36227048,114.2982110537
246117902,2024-10-05,22.36227048,114.2982110537
246119810,2024-10-05,22.3637605048,114.2984913958
246119820,2024-10-05,22.3637605048,114.2984913958
246119843,2024-10-05,22.3637605048,114.2984913958
246120759,2023-03-15,-4.6163507824,55.4066551479
246120905,2024-10-06,19.724932477,-156.0648115167
246125542,2024-10-07,44.8503369716,13.8352639228
246125968,2024-10-06,38.6719568133,-27.23525277
246126831,2024-10-06,42.7108416667,-70.772925
246129729,2024-09-21,38.6394803792,-27.2023281455
246139737,2024-10-07,-33.3891453621,151.4858961372
246139743,2024-10-07,-33.3893062137,151.4858752954
246141320,2024-10-05,5.9745926539,116.0037871365
246146415,2024-10-07,22.3108708884,114.3642511337
246148760,2024-07-14,41.1458885545,9.5273989008
246152757,2024-08-15,38.9462165833,17.150800705
246155942,2024-10-07,42.061575125,3.2146466007
246155952,2024-10-07,42.061575125,3.2146466007
246155972,2024-10-07,42.061575125,3.2146466007
246155978,2024-10-07,42.061575125,3.2146466007
246156010,2024-10-07,42.061575125,3.2146466007
246156192,2024-10-07,42.061575125,3.2146466007
246164209,2024-10-07,43.7350916667,-69.8218916667
246168052,2023-08-30,-37.0275549489,-73.1790605932
246168536,2024-09-30,43.1102337243,3.1280136745
246172847,2024-10-05,37.7724916667,-122.51317
246178998,2024-10-06,18.3426326255,-64.9808337539
246179335,2024-10-07,-18.6905493611,-174.0216551721
246179693,2024-10-07,40.5970783333,-75.5118166667
246182476,2024-08-05,48.5261,-124.448395
246187311,2024-06-10,22.3737434121,114.3959157047
246188124,2024-10-06,38.5674164007,-9.0470759613
246188686,2024-10-05,43.2289265963,5.3477309052
246193425,2024-09-29,44.5706507334,14.4115516298
246193776,2024-08-05,48.5261083333,-124.4484033333
246195111,2024-10-07,64.7513416667,-23.9081333333
246195854,2024-10-06,-4.6571942659,39.3774717886
246200190,2024-10-06,39.192902209,23.343487004
246201096,2024-10-07,-18.6914770527,-174.0206986293
246201141,2024-10-07,-18.6914770527,-174.0206986293
246207351,2024-10-07,30.3837616667,-86.49472
246212049,2024-08-05,48.5261216667,-124.4484633333
246217004,2024-10-06,-12.6336107053,-76.6705557704
246225783,2024-08-16,36.7323538433,-3.7135887891
246240455,2024-10-07,36.6250610742,-121.9161656515
246242784,2024-08-29,42.358205109,18.7015247315
246242939,2024-08-29,42.3584412922,18.7012741341
246243179,2024-08-29,42.358411754,18.7013439352
246243212,2024-08-29,42.3580425797,18.7016780873
246243450,2024-08-29,42.3577903565,18.7019280625
246253250,2024-09-18,40.1654778333,-8.8850333333
246254876,2016-10-10,-20.3196711,-40.3385246
246260573,2024-10-07,32.8681416667,-117.2541416667
246262598,2024-10-07,32.92202,-117.25962
246263791,2024-09-30,48.3371717394,-123.7051930279
246264990,2024-03-31,50.841019,-127.645042
246265029,2024-03-31,50.841263,-127.644897
246265034,2024-03-31,50.841129,-127.644928
246265068,2024-03-31,50.841087,-127.644226
246266531,2024-10-06,19.7103336575,-156.0884748439
246271078,2024-10-07,34.0314861667,-118.6812283333
246281645,2024-10-06,21.6508619351,-158.062711192
246282365,2024-09-20,33.7155452936,-118.320004284
246282922,2024-10-06,21.6507901168,-158.0626816724
246285422,2024-10-06,44.1317996304,15.0693999231
246285445,2024-10-06,44.1318285073,15.0693479553
246286298,2024-10-02,-8.1435774849,114.6609062666
246286920,2013-11-03,21.997786,120.7057429
246288799,2022-08-13,55.7121448626,-4.9824718842
246289742,2013-11-03,21.997786,120.7057429
246290984,2024-10-07,-20.5010110406,-174.7397790849
246295324,2024-09-15,35.1936811841,24.3807665956
246296636,2024-10-08,-20.438369751,57.3192329407
246303040,2024-09-01,-34.0172969973,151.2338630322
246310519,2024-10-03,-33.3624151029,151.5037026741
246310537,2024-10-03,-33.3624151029,151.5037026741
246310539,2024-10-03,-33.3624151029,151.5037026741
246315253,2024-09-19,51.2109383333,-4.1294416667
246319484,2023-03-24,-36.6867,-73.1141194444
246319715,2024-10-07,46.8922751194,-124.1300012916
246323210,2024-09-28,44.5737499151,14.4055220241
246326244,2024-09-30,34.279,-76.643
246331763,2024-10-08,45.124488,14.49075
246331782,2024-10-08,45.124488,14.49075
246333907,2024-10-07,40.7576055556,17.708125
246339807,2024-08-05,48.5260716667,-124.4486466667
246339872,2024-08-05,48.5260716667,-124.4486383333
246339951,2024-08-05,48.52605,-124.4486916667
246340078,2024-08-05,48.5260583333,-124.4487216667
246340569,2024-08-05,48.5260666667,-124.44873
246340596,2024-08-05,48.5260616667,-124.44873
246341317,2024-08-05,48.5260116667,-124.4486916667
246345597,2024-03-29,12.9355296792,100.8273756602
246346799,2016-04-23,18.6210804076,38.8470474069
246346807,2016-04-18,18.9588770751,37.7057124325
246346808,2016-04-23,18.6210804076,38.8470474069
246346810,2016-04-23,18.6210804076,38.8470474069
246346812,2016-04-22,18.5732808301,38.7330748338
246346814,2016-04-26,18.7333638089,38.4821960992
246346823,2016-04-23,18.6210804076,38.8470474069
246346838,2016-04-18,18.9588770751,37.7057124325
246346847,2016-04-18,18.9588770751,37.7057124325
246347584,2024-08-05,48.5260116667,-124.4488833333
246348278,2024-08-05,48.5259216667,-124.4486466667
246348352,2024-08-05,48.5259333333,-124.44867
246348502,2024-08-05,48.5259333333,-124.448655
246349167,2024-01-05,-13.1415278333,-38.8041216667
246349522,2024-08-05,48.5259383333,-124.4486783333
246349638,2024-08-05,48.5259383333,-124.4487083333
246355445,2024-10-08,36.9972616667,25.1353138333
246358460,2024-10-08,26.1312713623,-80.1031570435
246358904,2024-10-08,41.547983354,2.5152951946
246359086,2024-10-08,41.547983354,2.5152951946
246368493,2023-09-01,17.1179696054,-62.5471829354
246373034,2024-10-07,43.0902203238,5.8065297727
246382450,2024-08-17,24.6303111776,-82.8718933752
246382511,2024-08-17,24.6303111776,-82.8718933752
246382516,2024-08-17,24.6303111776,-82.8718933752
246382566,2024-08-31,24.6303111776,-82.8718933752
246401348,2024-04-01,50.834618,-127.63118
246401387,2024-04-01,50.834534,-127.630829
246401399,2024-04-01,50.834625,-127.630867
246402770,2024-04-01,50.835621,-127.63176
246402773,2024-04-01,50.835278,-127.631393
246402774,2024-04-01,50.83506,-127.63121
246402780,2024-04-01,50.834778,-127.631088
246408522,2024-06-16,48.5180034563,-68.4680696404
246411979,2024-04-01,50.842957,-127.649452
246411991,2024-04-01,50.842781,-127.648735
246412028,2024-04-01,50.84304,-127.649002
246412640,2024-10-08,37.320665,-122.4040816667
246413485,2024-04-01,50.842846,-127.648781
246413501,2024-04-01,50.842274,-127.648399
246416660,2006-10-17,23.748889,-166.146111
246417240,2024-04-02,50.843784,-127.600449
246425215,2024-10-08,41.741829,-124.1684819722
246432713,2024-09-17,4.2151281,72.8644712
246434716,2024-10-04,41.0085722167,-124.1162416667
246437817,2023-11-08,-27.5428740381,32.6940277897
246439027,2022-12-15,-3.7859588403,10.996268704
246439163,2024-10-08,47.3312216667,-122.5815716667
246439846,2024-09-07,35.1905811569,24.3912343064
246439854,2024-09-07,35.1907740534,24.3905047455
246439946,2024-10-08,47.3312416667,-122.5812133333
246443876,2024-10-04,31.7241549523,-116.7201084594
246447057,2024-10-09,-32.948386246,151.758092457
246450594,2024-10-05,-38.4757542728,145.027901809
246456796,2024-09-10,35.1940442211,24.3823730495
246456798,2024-09-10,35.1939743138,24.3824634829
246456800,2024-09-10,35.1940532227,24.3834612647
246456806,2024-09-10,35.1933255038,24.3848560129
246459984,2024-09-15,-8.278394,115.59484
246460014,2024-09-15,-8.278394,115.59484
246460137,2024-09-15,-8.278394,115.59484
246460141,2024-09-15,-8.278394,115.59484
246460146,2024-09-15,-8.278394,115.59484
246469697,2024-05-16,-8.3371254661,115.6611465108
246470117,2024-10-06,24.4356430561,118.2677774754
246478857,2024-05-22,-26.9085473966,-48.6431062693
246487610,2024-10-09,40.5971124812,-75.5121088881
246488452,2024-04-02,50.8451,-127.643486
246488454,2024-04-02,50.8451,-127.643486
246488507,2024-04-02,50.8451,-127.643486
246491337,2024-04-02,50.847366,-127.643753
246491338,2024-04-02,50.847366,-127.643753
246491343,2024-04-02,50.84745,-127.643845
246491344,2024-04-02,50.84745,-127.643845
246496112,2024-10-06,24.1099116196,-109.9933278188
246496255,2024-10-06,24.1123090191,-109.9931916967
246496339,2024-10-06,24.1106699543,-109.9931927025
246497197,2024-08-05,48.5259466667,-124.4487
246497441,2024-08-05,48.525945,-124.4487083333
246497760,2024-08-05,48.525945,-124.4486916667
246497914,2024-08-05,48.5259083333,-124.4486616667
246498365,2024-08-05,48.525905,-124.4486616667
246498691,2024-08-05,48.5259216667,-124.448625
246498738,2024-08-05,48.5259166667,-124.448625
246498773,2024-08-05,48.5259216667,-124.4486
246498832,2024-08-05,48.525925,-124.448595
246498868,2024-08-05,48.5259216667,-124.448595
246498915,2024-08-05,48.5259216667,-124.4486083333
246499640,2024-08-05,48.5259133333,-124.4486083333
246499911,2024-08-05,48.5258366667,-124.4484633333
246500171,2024-08-05,48.5258216667,-124.4485083333
246501398,2024-08-05,48.52583,-124.448455
246501480,2024-08-05,48.52583,-124.4484633333
246502656,2024-08-05,48.5258366667,-124.4481283333
246503140,2024-09-23,0.3167425329,-89.9536788661
246503408,2024-08-05,48.5258533333,-124.448105
246505892,2024-10-09,9.5249252317,-84.4570465086
246506929,2015-03-21,14.0725234346,-60.9624937991
246509110,2024-08-16,19.4344484967,-96.3211459961
246511997,2024-08-25,53.3260229999,-131.953445
246518181,2024-08-26,53.4123211919,-132.5306330898
246518186,2024-08-26,53.4123211919,-132.5306330898
246522243,2024-08-26,53.415504,-132.534485
246531005,2024-10-05,40.7570628918,17.7049601245
246540497,2024-10-09,-42.7631687587,-65.0348313153
246546014,2024-10-04,15.7890205589,-87.4599168822
246549485,2024-10-05,-29.5646929049,-71.3219082666
246549830,2024-10-09,36.6555366667,-121.8003166667
246551988,2024-01-12,45.4542666667,-123.9685533333
246567703,2024-10-08,-41.3457760677,174.7761645386
246568038,2024-10-10,-22.3,166.436
246569172,2024-09-14,-42.6559866,-64.9863695
246577518,2024-10-09,31.8687948921,-116.6523368552
246586194,2024-08-30,36.6138083333,-121.8568333333
246588141,2024-09-27,-19.1048901528,-178.4145220847
246595869,2024-10-07,-5.59865281,120.4445980689
246597208,2024-10-08,-5.59865281,120.4445980689
246597223,2024-10-08,-5.59865281,120.4445980689
246603557,2024-05-18,-8.2742523332,115.5931366979
246603560,2024-05-18,-8.2742523332,115.5931366979
246603563,2024-05-18,-8.2742523332,115.5931366979
246603564,2024-05-18,-8.2742523332,115.5931366979
246611693,2024-09-10,35.193469828,24.3841693678
246613241,2024-10-09,38.2568175213,20.6535274163
246614305,2024-07-04,-15.1184140004,12.1171279675
246614832,2024-09-16,-8.2978857,115.6151082
246627045,2024-10-08,-22.3352159211,-41.735037891
246633640,2024-10-10,36.7050141,-2.7936985
246638812,2024-09-17,-8.2750347029,115.5833844073
246646990,2024-09-17,-8.278394,115.59484
246647082,2024-09-17,-8.278394,115.59484
246647111,2024-09-17,-8.278394,115.59484
246647128,2024-09-17,-8.278394,115.59484
246647130,2024-09-17,-8.278394,115.59484
246647152,2024-09-17,-8.278394,115.59484
246647154,2024-09-17,-8.278394,115.59484
246647169,2024-09-17,-8.278394,115.59484
246647290,2024-09-12,24.4867949565,-81.6945492667
246648589,2024-10-05,28.9202274684,-13.6718080584
246648619,2024-10-05,28.9202274684,-13.6718080584
246648666,2024-10-05,28.9185582063,-13.6647952194
246649326,2024-10-09,34.41072,-119.6858533333
246654504,2024-10-10,20.477091495,-87.2504886812
246657328,2024-08-05,48.525855,-124.4480366667
246658166,2024-08-05,48.5257383333,-124.4480366667
246658358,2024-08-05,48.52573,-124.447975
246659055,2024-10-03,28.9187139946,-13.6649804275
246659937,2024-08-05,48.5255866667,-124.4479966667
246660583,2024-10-10,19.615066736,-155.9840616492
246662716,2024-09-10,56.3466266667,-2.8045483333
246666411,2024-09-10,56.3466316667,-2.8047316667
246675188,2024-10-10,30.0954826782,-85.6503461301
246677396,2024-10-10,40.4496874,-74.1652236
246678585,2024-10-01,40.1197704121,17.9977405071
246678586,2024-10-01,40.1197704121,17.9977405071
246681192,2024-10-10,40.4502366667,-74.166375
246699496,2024-08-05,48.5255966667,-124.448045
246699858,2024-08-05,48.52547,-124.4479616667
246699983,2024-08-05,48.5254883333,-124.4480883333
246700120,2024-08-05,48.5254833333,-124.4480833333
246704689,2024-10-10,13.0516445,-59.5082866667
246711610,2023-06-21,27.8551210487,-97.0481899806
246712392,2024-10-10,19.5598833333,-155.9656972222
246714892,2024-10-08,-17.4852333333,-149.83148
246716602,2024-10-10,49.0383722222,-125.6992666667
246728986,2024-10-10,-17.4908783333,-149.8260633333
246733235,2024-10-10,47.3314533333,-122.5812133333
246733328,2024-10-10,47.3314216731,-122.5811383333
246734399,2024-10-10,47.33152,-122.5818166667
246734662,2024-10-10,25.0190716667,121.9990383333
246734664,2024-10-10,25.0190964836,121.9990060935
246735421,2024-08-05,48.5254833333,-124.4480833333
246735526,2024-08-05,48.5254833333,-124.4480833333
246735566,2024-08-05,48.5254666667,-124.4480833333
246736146,2024-10-10,51.2821778379,3.0226598711
246743787,2024-09-30,36.82175,-2.29612
246743788,2024-09-30,36.82175,-2.2961283333
246743789,2024-09-30,36.8217916667,-2.2960966667
246743793,2024-09-30,36.8216016667,-2.2957166667
246743795,2024-09-30,36.8215533333,-2.2954983333
246744079,2024-10-09,7.7645083333,98.773325
246745645,2024-10-11,38.4733133676,25.9079797001
246747627,2024-10-03,43.317934456,3.5600332768
246748012,2024-10-11,-33.8492265,151.2762501
246748992,2024-10-11,-33.8492265,151.2762501
246749562,2024-10-11,-6.0322583333,39.2016033333
246754110,2024-10-09,-22.3002299864,166.4360057111
246758485,2024-07-12,-23.7722936399,151.3311857289
246761051,2011-03-03,11.4184063832,124.1133548319
246761582,2023-10-16,36.3345967909,120.7126526741
246775372,2024-09-20,-8.2390476,115.5641127
246776438,2024-10-02,40.1250067469,17.9954509102
246777670,2024-10-02,40.1253932433,17.9956356217
246790326,2024-08-05,48.52547,-124.4480833333
246790378,2024-08-05,48.52547,-124.4480833333
246790488,2024-08-05,48.52547,-124.4480833333
246791001,2024-08-05,48.525455,-124.4481666667
246791653,2024-08-05,48.5254583333,-124.4482033333
246791735,2024-08-05,48.5254583333,-124.4481966667
246791999,2024-08-05,48.5254833333,-124.4482416667
246792250,2024-08-05,48.5254783333,-124.4482416667
246792351,2024-08-05,48.5254833333,-124.4482416667
246797541,2024-08-05,48.5254833333,-124.4482416667
246797827,2024-08-05,48.5254383333,-124.4482633333
246798261,2024-08-05,48.5253966667,-124.4483116667
246804315,2023-10-10,42.2241366217,-8.9021035284
246809409,2024-10-10,42.2247332338,-8.9019234851
246814830,2024-09-24,39.453625,-123.8129283333
246816854,2024-05-29,-0.7772755204,-89.5196319774
246817602,2024-10-11,20.4775746281,-87.2521222266
246832169,2024-10-08,49.6816777778,-57.962575
246833389,2024-08-05,48.5253533333,-124.4484033333
246833614,2024-08-05,48.5253533333,-124.4484116667
246833671,2024-10-11,-35.108739,138.449241
246835305,2024-10-03,21.6822,-157.9458616667
246837900,2024-10-11,48.5462224831,-123.009706406
246839248,2024-10-11,34.0383388333,-118.5821216667
246845522,2024-10-11,36.6262641574,-121.9158689305
246845672,2024-10-11,36.6256608915,-121.9161810726
246845770,2024-08-24,37.0702689952,-8.7775378019
246850574,2024-10-11,19.5952833333,-96.3773111111
246852858,2024-10-11,11.9085873,-86.6169454
246853368,2024-10-11,,
246853374,2024-09-25,-8.7014229346,115.2658431192
246853409,2024-09-25,-8.7013278002,115.2681213597
246855224,2024-10-11,27.81338,-97.0670611667
246856345,2024-07-06,41.74457,-124.2014
246856364,2024-07-06,41.7446333333,-124.2013966667
246856414,2024-10-11,44.3059384109,-124.1053472137
246856662,2024-10-11,48.5477139323,-123.0124115815
246857626,2024-10-11,11.9183016336,-86.6178672016
246860014,2024-10-11,22.5443974241,114.4324465073
246864427,2024-10-09,39.5314366667,-123.77423
246867151,2024-10-11,47.3059883333,-122.5132966667
246869625,2024-10-11,48.5513671,-123.0781062
246870109,2024-04-13,25.0160834097,122.0005925372
246870188,2024-10-12,25.0171243048,121.9992189109
246870899,2024-10-11,48.5253558134,-124.4434034722
246871493,2024-10-12,9.3311196478,123.3091175929
246873454,2024-10-12,9.33142,123.3094466667
246873955,2024-10-12,-37.0279850875,175.874764882
246874304,2024-10-12,9.3311226254,123.3091202751
246875488,2024-10-11,48.5513671,-123.0781062
246882325,2024-10-11,39.227559712,20.1706049443
246882356,2024-10-11,39.2278308676,20.1704957042
246882365,2023-12-19,-28.6109342163,153.6285573545
246882565,2024-10-12,-27.087296472,153.4154231474
246882690,2024-10-12,-27.087296472,153.4154231474
246882830,2024-10-12,-27.087296472,153.4154231474
246882979,2006-10-07,21.3225434317,-157.9464981504
246884011,2024-10-12,-27.087296472,153.4154231474
246888402,2024-08-06,69.327255,16.1188445
246888676,2024-08-06,69.2966319566,16.082326635
246891747,2024-10-12,-42.86049508,147.61083008
246895448,2024-10-12,-22.3,166.436
246895449,2024-10-12,-22.3,166.436
246896746,2022-05-09,-4.6387820222,55.3751722523
246904839,2024-10-11,-22.3002299864,166.4360057111
246919999,2024-09-14,22.3531283333,120.3717716667
246931295,2024-10-12,7.7331683864,98.3494122326
246934274,2024-02-16,24.022,38.038
246945163,2024-08-05,48.5253533333,-124.4484116667
246945525,2024-08-05,48.5253533333,-124.4484116667
246946904,2024-08-05,48.5253533333,-124.448425
246947412,2024-08-05,48.525375,-124.4483716667
246950616,2024-08-05,48.5256783333,-124.4491966667
246950874,2024-10-12,32.8162342831,-117.3615603513
246950992,2024-08-05,48.5255666667,-124.4476383333
246951185,2024-10-12,44.3009279403,-64.2939413454
246958793,2024-10-12,30.3365576581,-86.1974975744
246960527,2024-10-12,38.6453805877,-27.2162920717
246961543,2024-10-12,-34.1328020566,18.4449473557
246975744,2019-06-21,44.7525696944,-124.0662400833
246981334,2024-10-04,44.15009,-68.8033883333
246981512,2024-10-12,40.8266601563,-124.1874694824
246981967,2024-08-05,48.5253916667,-124.4476466667
246982021,2024-08-05,48.525325,-124.447655
246982182,2024-08-05,48.52532,-124.44763
246982231,2024-08-05,48.525295,-124.44763
246987570,2024-10-12,21.264643924,-157.7645668566
246990061,2024-10-12,30.3635179997,-86.9634318632
246996878,2024-10-11,19.735784,-155.013314
246996881,2024-10-11,19.735784,-155.013314
247005987,2024-10-12,32.8571857587,-117.2616623661
247005996,2024-10-12,32.8571857587,-117.2616623661
247015655,2024-10-12,42.6526235,-70.6889707
247019855,2024-10-12,8.9509229167,-79.5328723556
247021660,2024-10-12,11.9115508997,-86.6185579997
247023298,2024-10-12,48.5553653919,-124.4122602046
247025990,2024-10-12,47.331445,-122.5811916667
247027378,2024-10-11,-40.4693571086,175.2222659635
247034552,2024-10-12,29.9765133333,-84.3413
247041733,2024-10-13,-38.4220962519,145.0773162802
247044669,2024-10-07,-37.1378111667,175.88385
247044776,2024-10-12,11.9148830176,-86.616596505
247045156,2019-09-04,59.596282,-151.228349
247049267,2024-09-22,47.2929877322,-3.0744845008
247049268,2024-09-22,47.2929877322,-3.0744845008
247049270,2024-09-22,47.2929877322,-3.0744845008
247051918,2023-07-20,27.265423,-82.552834
247054012,2024-08-05,48.52523,-124.44763
247058326,2024-10-13,21.9928331487,120.8621083297
247060554,2024-03-30,-34.0687228866,151.1305614475
247067817,2024-10-13,-33.3891962717,151.485887154
247067820,2024-10-13,-33.3893033273,151.4858219315
247067823,2024-10-13,-33.3894279249,151.4856021871
247067828,2024-10-13,-33.3897551466,151.4862065033
247070980,2024-07-13,32.8661478756,-117.265497712
247074807,2024-10-05,-8.2990047549,115.6167778878
247076293,2024-10-12,43.17699585,5.3725614535
247081078,2024-09-15,-26.6680583333,15.0809945
247091317,2024-09-21,-8.2953524,115.6125232
247091320,2024-09-21,-8.2953524,115.6125232
247098257,2024-09-21,-8.2786335,115.5966361
247098279,2024-09-21,-8.2786335,115.5966361
247098313,2024-09-21,-8.2786335,115.5966361
247098324,2024-09-21,-8.2786335,115.5966361
247098329,2024-09-21,-8.2786335,115.5966361
247098348,2024-09-21,-8.2786335,115.5966361
247101977,2024-10-13,35.0954474375,24.6917758137
247105311,2024-10-13,36.9725100473,27.5978181884
247105919,2024-09-05,-27.5397011696,32.6801259732
247105996,2024-10-13,-33.1544916667,27.69672
247106733,2024-10-13,36.9722687049,27.5975606963
247110571,2014-07-07,42.4494189589,18.5470352945
247127314,2024-10-03,-34.8334296528,20.0005396685
247130395,2024-10-13,36.7228055556,-2.8804361111
247134049,2024-10-13,44.0268939658,8.2278756425
247137430,2024-08-05,48.52522,-124.44763
247138942,2024-08-05,48.52522,-124.447625
247143040,2024-09-21,54.6806049722,-5.879938
247157547,2024-09-12,56.8435800679,9.0747096558
247179010,2024-07-30,-0.27971,-90.54489
247181491,2024-10-13,38.1292348638,-8.7940440327
247191110,2024-10-13,-12.5409533333,-76.7466366667
247192197,2024-04-20,-17.0833583318,49.8167686813
247193301,2024-04-20,-17.0833421939,49.8167930985
247201404,2024-04-22,-17.0829360821,49.8169035522
247201800,2024-10-12,9.7972383333,-85.286745
247201844,2024-07-18,42.9873883333,-70.61538
247205767,2024-10-13,38.7862366026,-75.0867991894
247207104,2024-10-13,44.6754168766,-124.0779606533
247207992,2024-10-13,32.8580905799,-117.2615181028
247208000,2024-10-13,32.8580905799,-117.2615181028
247210814,2024-10-13,37.7466883333,-122.5095216667
247212151,2024-10-10,33.2171863386,-119.4873082751
247212910,2024-10-13,39.583175,-74.2284361111
247214008,2024-10-13,32.6215216667,-117.1381528333
247215416,2024-10-09,33.21688,-119.44412
247216995,2024-10-14,-38.1474195,145.1151111667
247217814,2024-10-13,48.5255445968,-124.4426130876
247219583,2024-10-12,30.3880145665,-86.5319505985
247227721,2024-10-13,-53.2326674175,-70.9377261955
247228535,2024-10-13,-53.2333219151,-70.9380579217
247231600,2013-04-02,48.5452416956,-123.012322293
247233635,2024-10-13,44.1358833333,-124.1251472222
247249442,2024-04-29,49.2613490001,-126.0625
247251673,2024-10-11,34.1862767532,-77.8278792265
247253474,2024-10-13,-22.2977781417,166.4363222118
247253534,2024-10-07,26.7827080727,-80.0445296163
247253613,2024-10-13,-22.3002299864,166.4360057111
247254375,2024-05-22,21.2430870139,-157.8518523697
247254476,2024-10-14,-33.8955920614,151.2817785889
247254669,2024-10-14,-33.8938436945,151.2819076775
247255461,2024-10-14,-5.9708416667,39.3731083333
247260010,2024-09-23,-21.800556,114.123611
247261059,2024-09-23,-21.800556,114.123611
247261796,2024-09-23,-21.800556,114.123611
247262223,2024-09-23,-21.800556,114.123611
247265393,2024-09-30,-19.1293004195,-178.4359797568
247268025,2024-09-20,33.7155801477,-118.3200364701
247269336,2024-10-04,31.7241805556,-116.7201861111
247269347,2024-10-04,31.7240175824,-116.7201953311
247269714,2024-09-20,38.3925571198,24.0451894328
247270191,2024-10-03,32.6391170861,-79.6855538969
247276924,2024-10-14,-34.7460615347,150.8368261904
247282860,2024-10-14,-22.3002299864,166.4360057111
247282923,2024-10-14,-22.3002299864,166.4360057111
247283527,2024-10-14,46.6265335083,-1.8594685793
247283706,2024-09-21,-36.67851,174.751076
247287198,2024-10-14,-10.7202055556,142.4594805556
247287953,2024-10-14,-10.6909777778,142.5303888889
247288339,2024-10-14,-10.6915416667,142.5301361111
247295043,2024-10-14,36.4603449,-5.011548
247299549,2024-10-10,7.1033037723,125.7188463584
247299678,2024-10-07,58.0815070437,11.3668185252
247304579,2024-10-13,43.1778764784,5.3682410126
247304622,2024-10-13,43.1778764784,5.3682410126
247306366,2024-10-14,26.1247278333,-97.1664278333
247311840,2024-08-05,48.5252083333,-124.44763
247326504,2024-08-05,48.5252083333,-124.44763
247328445,2024-08-05,48.5252133333,-124.4476383333
247331565,2024-10-14,25.7503416667,-80.1430971667
247331726,2024-10-13,44.2365333333,-68.3004
247334682,2019-12-28,-16.6168068286,168.1674671173
247339298,2024-10-07,49.5671308551,-123.8038084966
247340072,2024-10-14,38.557002,-9.1897
247349311,2024-10-13,-34.1535015646,18.8602880021
247358385,2023-06-12,30.214365318,-85.8770953864
247359557,2024-09-03,68.5414538506,14.9235022105
247369278,2024-10-14,28.0082091719,-16.636826992
247386690,2024-10-14,-43.5843544721,172.7789505199
247391097,2024-10-14,37.789575,-122.4872966667
247393553,2024-10-05,48.5254811,-124.4426365
247396171,2023-07-26,-34.0482681734,23.3784452491
247403118,2024-08-17,45.8240827,-123.96308848
247405111,2024-10-14,20.7005291,-156.4441375667
247406337,2024-10-13,30.2452666667,-85.934455
247412234,2024-08-10,30.4054508209,-81.4027023315
247418894,2024-09-23,27.7839744,-82.78206855
247421545,2024-09-19,18.8028579919,72.8767736256
247422333,2017-07-19,-0.4379075522,130.7286234519
247423740,2024-10-14,-29.9403633333,153.2616883333
247423963,2024-10-14,35.40338,-120.8700416667
